content_id,title,content_type_id,change_type,changed_columns,previous_values_json,current_values_json,baseline_snapshot,compared_at
3528062,2025 제17회 서울건축문화제,15,removed,,"{""content_id"": ""3528062"", ""content_type_id"": ""15"", ""title"": ""2025 제17회 서울건축문화제"", ""address"": ""서울특별시 종로구 계동길 37 (계동)"", ""latitude"": ""37.5790529392"", ""longitude"": ""126.9867060298"", ""area_code"": ""11"", ""district_code"": ""110"", ""lcls_systm1"": ""EV"", ""lcls_systm2"": ""EV03"", ""lcls_systm3"": ""EV030400"", ""source_modified_at"": ""2025-09-04 15:28:52+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/60/3528060_image2_1.png"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/60/3528060_image3_1.png"", ""list_fetched_at"": ""2026-08-24T09:26:14.377992+09:00""}",,places_api_snapshot_11-110_20260824.csv,2026-08-25T04:44:50.909937+09:00
2554814,정조대왕 능행차 공동재현,15,updated,source_modified_at,"{""source_modified_at"": ""2026-08-04 09:52:46+09:00""}","{""source_modified_at"": ""2026-08-24 13:33:59+09:00""}",places_api_snapshot_11-110_20260824.csv,2026-08-25T04:44:50.909937+09:00
