content_id,title,content_type_id,change_type,changed_columns,previous_values_json,current_values_json,baseline_snapshot,compared_at
130157,한국금융사박물관,14,updated,latitude|longitude|source_modified_at|first_image_url|thumbnail_url,"{""latitude"": ""37.5686567411"", ""longitude"": ""126.9764433706"", ""source_modified_at"": ""2025-11-04T10:59:55+09:00"", ""first_image_url"": ""http://tong.visitkorea.or.kr/cms/resource/88/2833488_image2_1.jpg"", ""thumbnail_url"": ""http://tong.visitkorea.or.kr/cms/resource/88/2833488_image3_1.jpg""}","{""latitude"": ""37.5686037388"", ""longitude"": ""126.9764286776"", ""source_modified_at"": ""2026-08-20 08:38:39+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/92/4101292_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/92/4101292_image3_1.jpg""}",places_api_snapshot_11-140_20260820.csv,2026-08-22T00:03:43.828110+09:00
2756396,덕수궁 밤의 석조전,15,updated,source_modified_at|first_image_url|thumbnail_url,"{""source_modified_at"": ""2026-08-03T10:55:05+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/03/4073903_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/03/4073903_image3_1.jpg""}","{""source_modified_at"": ""2026-08-20 15:36:36+09:00"", ""first_image_url"": ""https://tong.visitkorea.or.kr/cms/resource/10/4102010_image2_1.jpg"", ""thumbnail_url"": ""https://tong.visitkorea.or.kr/cms/resource/10/4102010_image3_1.jpg""}",places_api_snapshot_11-140_20260820.csv,2026-08-22T00:03:43.828110+09:00
